SUB_ICB_CODE,SUB_ICB_NAME,ICB_CODE,REGION_CODE,REGION_NAME,Month,Appointments
05V,NHS Staffordshire and Stoke-on-Trent ICB - 05V,E54000010,E40000011,Midlands,2025-04,62480
05V,NHS Staffordshire and Stoke-on-Trent ICB - 05V,E54000010,E40000011,Midlands,2025-05,61225
05V,NHS Staffordshire and Stoke-on-Trent ICB - 05V,E54000010,E40000011,Midlands,2025-06,63793
05V,NHS Staffordshire and Stoke-on-Trent ICB - 05V,E54000010,E40000011,Midlands,2025-07,69426
05V,NHS Staffordshire and Stoke-on-Trent ICB - 05V,E54000010,E40000011,Midlands,2025-08,59178
05V,NHS Staffordshire and Stoke-on-Trent ICB - 05V,E54000010,E40000011,Midlands,2025-09,69081
05V,NHS Staffordshire and Stoke-on-Trent ICB - 05V,E54000010,E40000011,Midlands,2025-10,91165
05V,NHS Staffordshire and Stoke-on-Trent ICB - 05V,E54000010,E40000011,Midlands,2025-11,68103
05V,NHS Staffordshire and Stoke-on-Trent ICB - 05V,E54000010,E40000011,Midlands,2025-12,67502
05V,NHS Staffordshire and Stoke-on-Trent ICB - 05V,E54000010,E40000011,Midlands,2026-01,68643
05W,NHS Staffordshire and Stoke-on-Trent ICB - 05W,E54000010,E40000011,Midlands,2023-08,109616
05W,NHS Staffordshire and Stoke-on-Trent ICB - 05W,E54000010,E40000011,Midlands,2023-09,124445
05W,NHS Staffordshire and Stoke-on-Trent ICB - 05W,E54000010,E40000011,Midlands,2023-10,134154
05W,NHS Staffordshire and Stoke-on-Trent ICB - 05W,E54000010,E40000011,Midlands,2023-11,119815
05W,NHS Staffordshire and Stoke-on-Trent ICB - 05W,E54000010,E40000011,Midlands,2023-12,101280
05W,NHS Staffordshire and Stoke-on-Trent ICB - 05W,E54000010,E40000011,Midlands,2024-01,130008
05W,NHS Staffordshire and Stoke-on-Trent ICB - 05W,E54000010,E40000011,Midlands,2024-02,118794
05W,NHS Staffordshire and Stoke-on-Trent ICB - 05W,E54000010,E40000011,Midlands,2024-03,117369
05W,NHS Staffordshire and Stoke-on-Trent ICB - 05W,E54000010,E40000011,Midlands,2024-04,121310
05W,NHS Staffordshire and Stoke-on-Trent ICB - 05W,E54000010,E40000011,Midlands,2024-05,117909
05W,NHS Staffordshire and Stoke-on-Trent ICB - 05W,E54000010,E40000011,Midlands,2024-06,111801
05W,NHS Staffordshire and Stoke-on-Trent ICB - 05W,E54000010,E40000011,Midlands,2024-07,122042
05W,NHS Staffordshire and Stoke-on-Trent ICB - 05W,E54000010,E40000011,Midlands,2024-08,109754
05W,NHS Staffordshire and Stoke-on-Trent ICB - 05W,E54000010,E40000011,Midlands,2024-09,120922
05W,NHS Staffordshire and Stoke-on-Trent ICB - 05W,E54000010,E40000011,Midlands,2024-10,155212
05W,NHS Staffordshire and Stoke-on-Trent ICB - 05W,E54000010,E40000011,Midlands,2024-11,120460
05W,NHS Staffordshire and Stoke-on-Trent ICB - 05W,E54000010,E40000011,Midlands,2024-12,108326
05W,NHS Staffordshire and Stoke-on-Trent ICB - 05W,E54000010,E40000011,Midlands,2025-01,123459
05W,NHS Staffordshire and Stoke-on-Trent ICB - 05W,E54000010,E40000011,Midlands,2025-02,114292
05W,NHS Staffordshire and Stoke-on-Trent ICB - 05W,E54000010,E40000011,Midlands,2025-03,121625
05W,NHS Staffordshire and Stoke-on-Trent ICB - 05W,E54000010,E40000011,Midlands,2025-04,111624
05W,NHS Staffordshire and Stoke-on-Trent ICB - 05W,E54000010,E40000011,Midlands,2025-05,113382
05W,NHS Staffordshire and Stoke-on-Trent ICB - 05W,E54000010,E40000011,Midlands,2025-06,116672
05W,NHS Staffordshire and Stoke-on-Trent ICB - 05W,E54000010,E40000011,Midlands,2025-07,124120
05W,NHS Staffordshire and Stoke-on-Trent ICB - 05W,E54000010,E40000011,Midlands,2025-08,104716
05W,NHS Staffordshire and Stoke-on-Trent ICB - 05W,E54000010,E40000011,Midlands,2025-09,124650
05W,NHS Staffordshire and Stoke-on-Trent ICB - 05W,E54000010,E40000011,Midlands,2025-10,153969
05W,NHS Staffordshire and Stoke-on-Trent ICB - 05W,E54000010,E40000011,Midlands,2025-11,117354
05W,NHS Staffordshire and Stoke-on-Trent ICB - 05W,E54000010,E40000011,Midlands,2025-12,119675
05W,NHS Staffordshire and Stoke-on-Trent ICB - 05W,E54000010,E40000011,Midlands,2026-01,122549
09D,NHS Sussex ICB - 09D,E54000053,E40000005,South East,2023-08,121958
09D,NHS Sussex ICB - 09D,E54000053,E40000005,South East,2023-09,125611
09D,NHS Sussex ICB - 09D,E54000053,E40000005,South East,2023-10,147254
09D,NHS Sussex ICB - 09D,E54000053,E40000005,South East,2023-11,137068
09D,NHS Sussex ICB - 09D,E54000053,E40000005,South East,2023-12,108016
09D,NHS Sussex ICB - 09D,E54000053,E40000005,South East,2024-01,136895
09D,NHS Sussex ICB - 09D,E54000053,E40000005,South East,2024-02,127991
09D,NHS Sussex ICB - 09D,E54000053,E40000005,South East,2024-03,126053
09D,NHS Sussex ICB - 09D,E54000053,E40000005,South East,2024-04,126017
09D,NHS Sussex ICB - 09D,E54000053,E40000005,South East,2024-05,127071
09D,NHS Sussex ICB - 09D,E54000053,E40000005,South East,2024-06,119934
09D,NHS Sussex ICB - 09D,E54000053,E40000005,South East,2024-07,128553
09D,NHS Sussex ICB - 09D,E54000053,E40000005,South East,2024-08,118454
09D,NHS Sussex ICB - 09D,E54000053,E40000005,South East,2024-09,124261
09D,NHS Sussex ICB - 09D,E54000053,E40000005,South East,2024-10,160160
09D,NHS Sussex ICB - 09D,E54000053,E40000005,South East,2024-11,133420
09D,NHS Sussex ICB - 09D,E54000053,E40000005,South East,2024-12,116687
09D,NHS Sussex ICB - 09D,E54000053,E40000005,South East,2025-01,139567
09D,NHS Sussex ICB - 09D,E54000053,E40000005,South East,2025-02,129883
09D,NHS Sussex ICB - 09D,E54000053,E40000005,South East,2025-03,137198
09D,NHS Sussex ICB - 09D,E54000053,E40000005,South East,2025-04,125413
09D,NHS Sussex ICB - 09D,E54000053,E40000005,South East,2025-05,127038
09D,NHS Sussex ICB - 09D,E54000053,E40000005,South East,2025-06,131782
09D,NHS Sussex ICB - 09D,E54000053,E40000005,South East,2025-07,140210
09D,NHS Sussex ICB - 09D,E54000053,E40000005,South East,2025-08,116693
09D,NHS Sussex ICB - 09D,E54000053,E40000005,South East,2025-09,134106
09D,NHS Sussex ICB - 09D,E54000053,E40000005,South East,2025-10,163016
09D,NHS Sussex ICB - 09D,E54000053,E40000005,South East,2025-11,131169
09D,NHS Sussex ICB - 09D,E54000053,E40000005,South East,2025-12,126882
09D,NHS Sussex ICB - 09D,E54000053,E40000005,South East,2026-01,137280
10Q,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,South East,2023-08,334903
10Q,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,South East,2023-09,350801
10Q,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,South East,2023-10,404289
10Q,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,South East,2023-11,377900
10Q,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,South East,2023-12,303803
10Q,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,South East,2024-01,388563
10Q,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,South East,2024-02,361817
10Q,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,South East,2024-03,354370
10Q,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,South East,2024-04,354385
10Q,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,South East,2024-05,353499
10Q,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,South East,2024-06,328955
10Q,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,South East,2024-07,346853
10Q,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,South East,2024-08,317696
10Q,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,South East,2024-09,343972
10Q,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,South East,2024-10,444243
10Q,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,South East,2024-11,369298
10Q,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,South East,2024-12,327612
10Q,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,South East,2025-01,387447
10Q,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,South East,2025-02,345084
10Q,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,South East,2025-03,371164
10Q,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,South East,2025-04,345164
10Q,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,South East,2025-05,336976
10Q,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,South East,2025-06,353674
10Q,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,South East,2025-07,372845
10Q,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,South East,2025-08,307484
10Q,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,South East,2025-09,360733
10Q,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,South East,2025-10,440809
10Q,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,South East,2025-11,358574
10Q,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,South East,2025-12,343442
10Q,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,South East,2026-01,374906
10R,NHS Hampshire and Isle Of Wight ICB - 10R,E54000042,E40000005,South East,2023-08,84960
10R,NHS Hampshire and Isle Of Wight ICB - 10R,E54000042,E40000005,South East,2023-09,88235
10R,NHS Hampshire and Isle Of Wight ICB - 10R,E54000042,E40000005,South East,2023-10,94648
10R,NHS Hampshire and Isle Of Wight ICB - 10R,E54000042,E40000005,South East,2023-11,90112
10R,NHS Hampshire and Isle Of Wight ICB - 10R,E54000042,E40000005,South East,2023-12,73786
10R,NHS Hampshire and Isle Of Wight ICB - 10R,E54000042,E40000005,South East,2024-01,97226
10R,NHS Hampshire and Isle Of Wight ICB - 10R,E54000042,E40000005,South East,2024-02,88057
10R,NHS Hampshire and Isle Of Wight ICB - 10R,E54000042,E40000005,South East,2024-03,84571
10R,NHS Hampshire and Isle Of Wight ICB - 10R,E54000042,E40000005,South East,2024-04,85736
10R,NHS Hampshire and Isle Of Wight ICB - 10R,E54000042,E40000005,South East,2024-05,85401
10R,NHS Hampshire and Isle Of Wight ICB - 10R,E54000042,E40000005,South East,2024-06,79754
10R,NHS Hampshire and Isle Of Wight ICB - 10R,E54000042,E40000005,South East,2024-07,92060
10R,NHS Hampshire and Isle Of Wight ICB - 10R,E54000042,E40000005,South East,2024-08,79669
10R,NHS Hampshire and Isle Of Wight ICB - 10R,E54000042,E40000005,South East,2024-09,86244
10R,NHS Hampshire and Isle Of Wight ICB - 10R,E54000042,E40000005,South East,2024-10,102057
10R,NHS Hampshire and Isle Of Wight ICB - 10R,E54000042,E40000005,South East,2024-11,89429
10R,NHS Hampshire and Isle Of Wight ICB - 10R,E54000042,E40000005,South East,2024-12,81228
10R,NHS Hampshire and Isle Of Wight ICB - 10R,E54000042,E40000005,South East,2025-01,98505
10R,NHS Hampshire and Isle Of Wight ICB - 10R,E54000042,E40000005,South East,2025-02,85591
10R,NHS Hampshire and Isle Of Wight ICB - 10R,E54000042,E40000005,South East,2025-03,92176
10R,NHS Hampshire and Isle Of Wight ICB - 10R,E54000042,E40000005,South East,2025-04,85635
10R,NHS Hampshire and Isle Of Wight ICB - 10R,E54000042,E40000005,South East,2025-05,83930
10R,NHS Hampshire and Isle Of Wight ICB - 10R,E54000042,E40000005,South East,2025-06,89182
10R,NHS Hampshire and Isle Of Wight ICB - 10R,E54000042,E40000005,South East,2025-07,95472
10R,NHS Hampshire and Isle Of Wight ICB - 10R,E54000042,E40000005,South East,2025-08,78717
10R,NHS Hampshire and Isle Of Wight ICB - 10R,E54000042,E40000005,South East,2025-09,95323
10R,NHS Hampshire and Isle Of Wight ICB - 10R,E54000042,E40000005,South East,2025-10,119378
10R,NHS Hampshire and Isle Of Wight ICB - 10R,E54000042,E40000005,South East,2025-11,95898
10R,NHS Hampshire and Isle Of Wight ICB - 10R,E54000042,E40000005,South East,2025-12,96483
10R,NHS Hampshire and Isle Of Wight ICB - 10R,E54000042,E40000005,South East,2026-01,107676
11J,NHS Dorset ICB - 11J,E54000041,E40000006,South West,2023-08,374350
11J,NHS Dorset ICB - 11J,E54000041,E40000006,South West,2023-09,409468
11J,NHS Dorset ICB - 11J,E54000041,E40000006,South West,2023-10,463108
11J,NHS Dorset ICB - 11J,E54000041,E40000006,South West,2023-11,415580
11J,NHS Dorset ICB - 11J,E54000041,E40000006,South West,2023-12,331326
11J,NHS Dorset ICB - 11J,E54000041,E40000006,South West,2024-01,436856
11J,NHS Dorset ICB - 11J,E54000041,E40000006,South West,2024-02,401810
11J,NHS Dorset ICB - 11J,E54000041,E40000006,South West,2024-03,391301
11J,NHS Dorset ICB - 11J,E54000041,E40000006,South West,2024-04,411238
11J,NHS Dorset ICB - 11J,E54000041,E40000006,South West,2024-05,399329
11J,NHS Dorset ICB - 11J,E54000041,E40000006,South West,2024-06,371757
11J,NHS Dorset ICB - 11J,E54000041,E40000006,South West,2024-07,419863
11J,NHS Dorset ICB - 11J,E54000041,E40000006,South West,2024-08,357046
11J,NHS Dorset ICB - 11J,E54000041,E40000006,South West,2024-09,385144
11J,NHS Dorset ICB - 11J,E54000041,E40000006,South West,2024-10,524785
11J,NHS Dorset ICB - 11J,E54000041,E40000006,South West,2024-11,406554
11J,NHS Dorset ICB - 11J,E54000041,E40000006,South West,2024-12,362488
11J,NHS Dorset ICB - 11J,E54000041,E40000006,South West,2025-01,449077
11J,NHS Dorset ICB - 11J,E54000041,E40000006,South West,2025-02,406313
11J,NHS Dorset ICB - 11J,E54000041,E40000006,South West,2025-03,435469
11J,NHS Dorset ICB - 11J,E54000041,E40000006,South West,2025-04,406530
11J,NHS Dorset ICB - 11J,E54000041,E40000006,South West,2025-05,397116
11J,NHS Dorset ICB - 11J,E54000041,E40000006,South West,2025-06,418799
11J,NHS Dorset ICB - 11J,E54000041,E40000006,South West,2025-07,447195
11J,NHS Dorset ICB - 11J,E54000041,E40000006,South West,2025-08,372425
11J,NHS Dorset ICB - 11J,E54000041,E40000006,South West,2025-09,453783
11J,NHS Dorset ICB - 11J,E54000041,E40000006,South West,2025-10,587513
11J,NHS Dorset ICB - 11J,E54000041,E40000006,South West,2025-11,450309
11J,NHS Dorset ICB - 11J,E54000041,E40000006,South West,2025-12,439611
11J,NHS Dorset ICB - 11J,E54000041,E40000006,South West,2026-01,476816
11M,NHS Gloucestershire ICB - 11M,E54000043,E40000006,South West,2023-08,329953
11M,NHS Gloucestershire ICB - 11M,E54000043,E40000006,South West,2023-09,339262
11M,NHS Gloucestershire ICB - 11M,E54000043,E40000006,South West,2023-10,407961
11M,NHS Gloucestershire ICB - 11M,E54000043,E40000006,South West,2023-11,362501
11M,NHS Gloucestershire ICB - 11M,E54000043,E40000006,South West,2023-12,298847
11M,NHS Gloucestershire ICB - 11M,E54000043,E40000006,South West,2024-01,376926
11M,NHS Gloucestershire ICB - 11M,E54000043,E40000006,South West,2024-02,355442
11M,NHS Gloucestershire ICB - 11M,E54000043,E40000006,South West,2024-03,334594
11M,NHS Gloucestershire ICB - 11M,E54000043,E40000006,South West,2024-04,353110
11M,NHS Gloucestershire ICB - 11M,E54000043,E40000006,South West,2024-05,344053
11M,NHS Gloucestershire ICB - 11M,E54000043,E40000006,South West,2024-06,319283
11M,NHS Gloucestershire ICB - 11M,E54000043,E40000006,South West,2024-07,356041
11M,NHS Gloucestershire ICB - 11M,E54000043,E40000006,South West,2024-08,310611
11M,NHS Gloucestershire ICB - 11M,E54000043,E40000006,South West,2024-09,333119
11M,NHS Gloucestershire ICB - 11M,E54000043,E40000006,South West,2024-10,435949
11M,NHS Gloucestershire ICB - 11M,E54000043,E40000006,South West,2024-11,365801
11M,NHS Gloucestershire ICB - 11M,E54000043,E40000006,South West,2024-12,324158
11M,NHS Gloucestershire ICB - 11M,E54000043,E40000006,South West,2025-01,388897
11M,NHS Gloucestershire ICB - 11M,E54000043,E40000006,South West,2025-02,349804
11M,NHS Gloucestershire ICB - 11M,E54000043,E40000006,South West,2025-03,371660
11M,NHS Gloucestershire ICB - 11M,E54000043,E40000006,South West,2025-04,351486
11M,NHS Gloucestershire ICB - 11M,E54000043,E40000006,South West,2025-05,342568
11M,NHS Gloucestershire ICB - 11M,E54000043,E40000006,South West,2025-06,354232
11M,NHS Gloucestershire ICB - 11M,E54000043,E40000006,South West,2025-07,374422
11M,NHS Gloucestershire ICB - 11M,E54000043,E40000006,South West,2025-08,310819
11M,NHS Gloucestershire ICB - 11M,E54000043,E40000006,South West,2025-09,361807
11M,NHS Gloucestershire ICB - 11M,E54000043,E40000006,South West,2025-10,449959
11M,NHS Gloucestershire ICB - 11M,E54000043,E40000006,South West,2025-11,355249
11M,NHS Gloucestershire ICB - 11M,E54000043,E40000006,South West,2025-12,343758
11M,NHS Gloucestershire ICB - 11M,E54000043,E40000006,South West,2026-01,374720
11N,NHS Cornwall and The Isles Of Scilly ICB - 11N,E54000036,E40000006,South West,2023-08,302371
11N,NHS Cornwall and The Isles Of Scilly ICB - 11N,E54000036,E40000006,South West,2023-09,328392
11N,NHS Cornwall and The Isles Of Scilly ICB - 11N,E54000036,E40000006,South West,2023-10,374589
11N,NHS Cornwall and The Isles Of Scilly ICB - 11N,E54000036,E40000006,South West,2023-11,347218
11N,NHS Cornwall and The Isles Of Scilly ICB - 11N,E54000036,E40000006,South West,2023-12,284264
11N,NHS Cornwall and The Isles Of Scilly ICB - 11N,E54000036,E40000006,South West,2024-01,362346
11N,NHS Cornwall and The Isles Of Scilly ICB - 11N,E54000036,E40000006,South West,2024-02,332757
11N,NHS Cornwall and The Isles Of Scilly ICB - 11N,E54000036,E40000006,South West,2024-03,322594
11N,NHS Cornwall and The Isles Of Scilly ICB - 11N,E54000036,E40000006,South West,2024-04,333649
11N,NHS Cornwall and The Isles Of Scilly ICB - 11N,E54000036,E40000006,South West,2024-05,332001
11N,NHS Cornwall and The Isles Of Scilly ICB - 11N,E54000036,E40000006,South West,2024-06,301595
11N,NHS Cornwall and The Isles Of Scilly ICB - 11N,E54000036,E40000006,South West,2024-07,332312
11N,NHS Cornwall and The Isles Of Scilly ICB - 11N,E54000036,E40000006,South West,2024-08,296031
11N,NHS Cornwall and The Isles Of Scilly ICB - 11N,E54000036,E40000006,South West,2024-09,315213
11N,NHS Cornwall and The Isles Of Scilly ICB - 11N,E54000036,E40000006,South West,2024-10,416516
11N,NHS Cornwall and The Isles Of Scilly ICB - 11N,E54000036,E40000006,South West,2024-11,339551
11N,NHS Cornwall and The Isles Of Scilly ICB - 11N,E54000036,E40000006,South West,2024-12,293836
11N,NHS Cornwall and The Isles Of Scilly ICB - 11N,E54000036,E40000006,South West,2025-01,357111
11N,NHS Cornwall and The Isles Of Scilly ICB - 11N,E54000036,E40000006,South West,2025-02,316870
11N,NHS Cornwall and The Isles Of Scilly ICB - 11N,E54000036,E40000006,South West,2025-03,338552
11N,NHS Cornwall and The Isles Of Scilly ICB - 11N,E54000036,E40000006,South West,2025-04,323446
11N,NHS Cornwall and The Isles Of Scilly ICB - 11N,E54000036,E40000006,South West,2025-05,320475
11N,NHS Cornwall and The Isles Of Scilly ICB - 11N,E54000036,E40000006,South West,2025-06,332253
11N,NHS Cornwall and The Isles Of Scilly ICB - 11N,E54000036,E40000006,South West,2025-07,359867
11N,NHS Cornwall and The Isles Of Scilly ICB - 11N,E54000036,E40000006,South West,2025-08,297286
11N,NHS Cornwall and The Isles Of Scilly ICB - 11N,E54000036,E40000006,South West,2025-09,342837
11N,NHS Cornwall and The Isles Of Scilly ICB - 11N,E54000036,E40000006,South West,2025-10,429680
11N,NHS Cornwall and The Isles Of Scilly ICB - 11N,E54000036,E40000006,South West,2025-11,331779
11N,NHS Cornwall and The Isles Of Scilly ICB - 11N,E54000036,E40000006,South West,2025-12,323424
11N,NHS Cornwall and The Isles Of Scilly ICB - 11N,E54000036,E40000006,South West,2026-01,347411
11X,NHS Somerset ICB - 11X,E54000038,E40000006,South West,2023-08,253113
11X,NHS Somerset ICB - 11X,E54000038,E40000006,South West,2023-09,282031
11X,NHS Somerset ICB - 11X,E54000038,E40000006,South West,2023-10,322336
11X,NHS Somerset ICB - 11X,E54000038,E40000006,South West,2023-11,280512
11X,NHS Somerset ICB - 11X,E54000038,E40000006,South West,2023-12,225649
11X,NHS Somerset ICB - 11X,E54000038,E40000006,South West,2024-01,282659
11X,NHS Somerset ICB - 11X,E54000038,E40000006,South West,2024-02,273530
