GP_CODE,Month,Total_Appointments,Type
F84731,2026-10-01,1270.8337989871432,Forecast
F84731,2026-11-01,993.3207127881034,Forecast
F84731,2026-12-01,875.588783958371,Forecast
F84731,2027-01-01,914.7345046927206,Forecast
F84733,2022-10-01,1099.0,Historical
F84733,2022-11-01,1146.0,Historical
F84733,2022-12-01,1084.0,Historical
F84733,2023-01-01,1220.0,Historical
F84733,2023-02-01,1097.0,Historical
F84733,2023-03-01,1318.0,Historical
F84733,2023-04-01,1000.0,Historical
F84733,2023-05-01,1192.0,Historical
F84733,2023-06-01,1329.0,Historical
F84733,2023-07-01,1379.0,Historical
F84733,2023-08-01,1532.0,Historical
F84733,2023-09-01,1411.0,Historical
F84733,2023-10-01,1428.0,Historical
F84733,2023-11-01,1137.0,Historical
F84733,2023-12-01,1189.0,Historical
F84733,2024-01-01,1438.0,Historical
F84733,2024-02-01,1471.0,Historical
F84733,2024-03-01,1164.0,Historical
F84733,2024-04-01,1323.0,Historical
F84733,2024-05-01,1451.0,Historical
F84733,2024-06-01,1163.0,Historical
F84733,2024-07-01,1302.0,Historical
F84733,2024-08-01,1129.0,Historical
F84733,2024-09-01,1124.0,Historical
F84733,2024-10-01,1192.0,Historical
F84733,2024-11-01,1182.0,Historical
F84733,2024-12-01,1041.0,Historical
F84733,2025-01-01,1086.0,Historical
F84733,2025-02-01,1242.0,Historical
F84733,2025-03-01,1097.0,Historical
F84733,2025-04-01,1167.0,Historical
F84733,2025-05-01,1163.0,Historical
F84733,2025-06-01,1132.0,Historical
F84733,2025-07-01,1039.0,Historical
F84733,2025-08-01,893.0,Historical
F84733,2025-09-01,1100.0,Historical
F84733,2025-10-01,1075.0,Historical
F84733,2025-11-01,975.0,Historical
F84733,2025-12-01,1034.0,Historical
F84733,2026-01-01,1058.0,Historical
F84733,2026-02-01,1080.1797547218544,Forecast
F84733,2026-03-01,997.4165911120149,Forecast
F84733,2026-04-01,977.3920909240045,Forecast
F84733,2026-05-01,1059.472749086032,Forecast
F84733,2026-06-01,989.555152140019,Forecast
F84733,2026-07-01,1019.1848331574541,Forecast
F84733,2026-08-01,979.0368970406479,Forecast
F84733,2026-09-01,985.4483443963475,Forecast
F84733,2026-10-01,985.5107791981031,Forecast
F84733,2026-11-01,898.7781874703311,Forecast
F84733,2026-12-01,877.3963844491288,Forecast
F84733,2027-01-01,968.0286329966203,Forecast
F84735,2022-10-01,3811.0,Historical
F84735,2022-11-01,3866.0,Historical
F84735,2022-12-01,3549.0,Historical
F84735,2023-01-01,3832.0,Historical
F84735,2023-02-01,2917.0,Historical
F84735,2023-03-01,3549.0,Historical
F84735,2023-04-01,2827.0,Historical
F84735,2023-05-01,3007.0,Historical
F84735,2023-06-01,3414.0,Historical
F84735,2023-07-01,3583.0,Historical
F84735,2023-08-01,3581.0,Historical
F84735,2023-09-01,3686.0,Historical
F84735,2023-10-01,3847.0,Historical
F84735,2023-11-01,3048.0,Historical
F84735,2023-12-01,3128.0,Historical
F84735,2024-01-01,3233.0,Historical
F84735,2024-02-01,3495.0,Historical
F84735,2024-03-01,3264.0,Historical
F84735,2024-04-01,3446.0,Historical
F84735,2024-05-01,3602.0,Historical
F84735,2024-06-01,3066.0,Historical
F84735,2024-07-01,3523.0,Historical
F84735,2024-08-01,3012.0,Historical
F84735,2024-09-01,3278.0,Historical
F84735,2024-10-01,4017.0,Historical
F84735,2024-11-01,3577.0,Historical
F84735,2024-12-01,2916.0,Historical
F84735,2025-01-01,3514.0,Historical
F84735,2025-02-01,3329.0,Historical
F84735,2025-03-01,3462.0,Historical
F84735,2025-04-01,2896.0,Historical
F84735,2025-05-01,3085.0,Historical
F84735,2025-06-01,3097.0,Historical
F84735,2025-07-01,3282.0,Historical
F84735,2025-08-01,3001.0,Historical
F84735,2025-09-01,3416.0,Historical
F84735,2025-10-01,3880.0,Historical
F84735,2025-11-01,3111.0,Historical
F84735,2025-12-01,3408.0,Historical
F84735,2026-01-01,3278.0,Historical
F84735,2026-02-01,3103.7524409035436,Forecast
F84735,2026-03-01,3277.2060855675036,Forecast
F84735,2026-04-01,2923.2016373933757,Forecast
F84735,2026-05-01,3090.2891878538517,Forecast
F84735,2026-06-01,3055.4564087248723,Forecast
F84735,2026-07-01,3313.632688348636,Forecast
F84735,2026-08-01,3062.196521865519,Forecast
F84735,2026-09-01,3310.323999488309,Forecast
F84735,2026-10-01,3676.109642290199,Forecast
F84735,2026-11-01,3219.4912370080824,Forecast
F84735,2026-12-01,3074.3056000232345,Forecast
F84735,2027-01-01,3278.1818050804636,Forecast
F84739,2022-10-01,1852.0,Historical
F84739,2022-11-01,1959.0,Historical
F84739,2022-12-01,1461.0,Historical
F84739,2023-01-01,1941.0,Historical
F84739,2023-02-01,1655.0,Historical
F84739,2023-03-01,1767.0,Historical
F84739,2023-04-01,1335.0,Historical
F84739,2023-05-01,1168.0,Historical
F84739,2023-06-01,1474.0,Historical
F84739,2023-07-01,1502.0,Historical
F84739,2023-08-01,1313.0,Historical
F84739,2023-09-01,1908.0,Historical
F84739,2023-10-01,1668.0,Historical
F84739,2023-11-01,1399.0,Historical
F84739,2023-12-01,1057.0,Historical
F84739,2024-01-01,1635.0,Historical
F84739,2024-02-01,1971.0,Historical
F84739,2024-03-01,2094.0,Historical
F84739,2024-04-01,2356.0,Historical
F84739,2024-05-01,1997.0,Historical
F84739,2024-06-01,2111.0,Historical
F84739,2024-07-01,2292.0,Historical
F84739,2024-08-01,2115.0,Historical
F84739,2024-09-01,2073.0,Historical
F84739,2024-10-01,3341.0,Historical
F84739,2024-11-01,2251.0,Historical
F84739,2024-12-01,1988.0,Historical
F84739,2025-01-01,2423.0,Historical
F84739,2025-02-01,2306.0,Historical
F84739,2025-03-01,1742.0,Historical
F84739,2025-04-01,2030.0,Historical
F84739,2025-05-01,2103.0,Historical
F84739,2025-06-01,2347.0,Historical
F84739,2025-07-01,2232.0,Historical
F84739,2025-08-01,1802.0,Historical
F84739,2025-09-01,2053.0,Historical
F84739,2025-10-01,2964.0,Historical
F84739,2025-11-01,2235.0,Historical
F84739,2025-12-01,2199.0,Historical
F84739,2026-01-01,2339.0,Historical
F84739,2026-02-01,2404.296083603511,Forecast
F84739,2026-03-01,2231.220568673377,Forecast
F84739,2026-04-01,2322.1172438905487,Forecast
F84739,2026-05-01,2165.005409930119,Forecast
F84739,2026-06-01,2424.266628188611,Forecast
F84739,2026-07-01,2457.16798643666,Forecast
F84739,2026-08-01,2133.9151534048788,Forecast
F84739,2026-09-01,2424.6771865190162,Forecast
F84739,2026-10-01,3233.075270816356,Forecast
F84739,2026-11-01,2518.2340302447574,Forecast
F84739,2026-12-01,2206.203001063566,Forecast
F84739,2027-01-01,2671.6139584227644,Forecast
F84740,2022-10-01,2232.0,Historical
F84740,2022-11-01,2136.0,Historical
F84740,2022-12-01,1552.0,Historical
F84740,2023-01-01,1797.0,Historical
F84740,2023-02-01,1693.0,Historical
F84740,2023-03-01,1807.0,Historical
F84740,2023-04-01,1383.0,Historical
F84740,2023-05-01,1521.0,Historical
F84740,2023-06-01,1763.0,Historical
F84740,2023-07-01,1774.0,Historical
F84740,2023-08-01,1511.0,Historical
F84740,2023-09-01,1971.0,Historical
F84740,2023-10-01,2366.0,Historical
F84740,2023-11-01,1815.0,Historical
F84740,2023-12-01,1713.0,Historical
F84740,2024-01-01,2031.0,Historical
F84740,2024-02-01,2086.0,Historical
F84740,2024-03-01,1850.0,Historical
F84740,2024-04-01,2055.0,Historical
F84740,2024-05-01,1982.0,Historical
F84740,2024-06-01,1936.0,Historical
F84740,2024-07-01,2055.0,Historical
F84740,2024-08-01,1716.0,Historical
F84740,2024-09-01,1847.0,Historical
F84740,2024-10-01,2559.0,Historical
F84740,2024-11-01,2094.0,Historical
F84740,2024-12-01,1648.0,Historical
F84740,2025-01-01,2147.0,Historical
F84740,2025-02-01,1850.0,Historical
F84740,2025-03-01,1890.0,Historical
F84740,2025-04-01,1826.0,Historical
F84740,2025-05-01,1762.0,Historical
F84740,2025-06-01,2043.0,Historical
F84740,2025-07-01,2038.0,Historical
F84740,2025-08-01,1402.0,Historical
F84740,2025-09-01,1645.0,Historical
F84740,2025-10-01,2336.0,Historical
F84740,2025-11-01,1791.0,Historical
F84740,2025-12-01,1757.0,Historical
F84740,2026-01-01,1748.0,Historical
F84740,2026-02-01,1781.9236374090406,Forecast
F84740,2026-03-01,1756.442330310384,Forecast
F84740,2026-04-01,1676.487559805178,Forecast
F84740,2026-05-01,1676.4153221212787,Forecast
F84740,2026-06-01,1818.9810599247717,Forecast
F84740,2026-07-01,1862.0912030696838,Forecast
F84740,2026-08-01,1462.2641856065566,Forecast
F84740,2026-09-01,1722.1605479097807,Forecast
F84740,2026-10-01,2279.3479659285563,Forecast
F84740,2026-11-01,1882.276838327998,Forecast
F84740,2026-12-01,1597.0807879695462,Forecast
F84740,2027-01-01,1854.7518416939647,Forecast
F84741,2022-10-01,1337.0,Historical
F84741,2022-11-01,1251.0,Historical
F84741,2022-12-01,1199.0,Historical
F84741,2023-01-01,1158.0,Historical
F84741,2023-02-01,1118.0,Historical
F84741,2023-03-01,1279.0,Historical
F84741,2023-04-01,791.0,Historical
F84741,2023-05-01,1064.0,Historical
F84741,2023-06-01,1078.0,Historical
F84741,2023-07-01,856.0,Historical
F84741,2023-08-01,1029.0,Historical
F84741,2023-09-01,1275.0,Historical
F84741,2023-10-01,1171.0,Historical
F84741,2023-11-01,1008.0,Historical
F84741,2023-12-01,1104.0,Historical
F84741,2024-01-01,1236.0,Historical
F84741,2024-02-01,1161.0,Historical
F84741,2024-03-01,882.0,Historical
F84741,2024-04-01,755.0,Historical
F84741,2024-05-01,1002.0,Historical
F84741,2024-06-01,1016.0,Historical
F84741,2024-07-01,1127.0,Historical
F84741,2024-08-01,909.0,Historical
F84741,2024-09-01,1094.0,Historical
F84741,2024-10-01,1308.0,Historical
F84741,2024-11-01,1129.0,Historical
F84741,2024-12-01,920.0,Historical
F84741,2025-01-01,1086.0,Historical
F84741,2025-02-01,1030.0,Historical
F84741,2025-03-01,1020.0,Historical
F84741,2025-04-01,986.0,Historical
F84741,2025-05-01,1069.0,Historical
F84741,2025-06-01,959.0,Historical
F84741,2025-07-01,864.0,Historical
F84741,2025-08-01,802.0,Historical
F84741,2025-09-01,854.0,Historical
F84741,2025-10-01,1248.0,Historical
F84741,2025-11-01,898.0,Historical
F84741,2025-12-01,885.0,Historical
F84741,2026-01-01,992.0,Historical
F84741,2026-02-01,969.8189274041417,Forecast
F84741,2026-03-01,934.7259017481834,Forecast
F84741,2026-04-01,736.3975430454061,Forecast
F84741,2026-05-01,915.2953179026565,Forecast
F84741,2026-06-01,892.9137790825602,Forecast
F84741,2026-07-01,829.922092821035,Forecast
F84741,2026-08-01,802.3619001190984,Forecast
F84741,2026-09-01,945.8973927866242,Forecast
F84741,2026-10-01,1070.0412127797993,Forecast
F84741,2026-11-01,910.1079915779591,Forecast
F84741,2026-12-01,872.9634637149666,Forecast
F84741,2027-01-01,945.6843782793941,Forecast
F84747,2022-10-01,11392.0,Historical
F84747,2022-11-01,10072.0,Historical
F84747,2022-12-01,8102.0,Historical
F84747,2023-01-01,10307.0,Historical
F84747,2023-02-01,9192.0,Historical
F84747,2023-03-01,11770.0,Historical
F84747,2023-04-01,8760.0,Historical
F84747,2023-05-01,10062.0,Historical
F84747,2023-06-01,9427.0,Historical
F84747,2023-07-01,9431.0,Historical
F84747,2023-08-01,9552.0,Historical
F84747,2023-09-01,10259.0,Historical
F84747,2023-10-01,9998.0,Historical
F84747,2023-11-01,8508.0,Historical
F84747,2023-12-01,7310.0,Historical
F84747,2024-01-01,8909.0,Historical
F84747,2024-02-01,8252.0,Historical
F84747,2024-03-01,8613.0,Historical
F84747,2024-04-01,11292.0,Historical
F84747,2024-05-01,10456.0,Historical
F84747,2024-06-01,9281.0,Historical
F84747,2024-07-01,8323.0,Historical
F84747,2024-08-01,8621.0,Historical
F84747,2024-09-01,6818.0,Historical
F84747,2024-10-01,7046.0,Historical
F84747,2024-11-01,6988.0,Historical
F84747,2024-12-01,5664.0,Historical
F84747,2025-01-01,6521.0,Historical
F84747,2025-02-01,6916.0,Historical
F84747,2025-03-01,6661.0,Historical
F84747,2025-04-01,5929.0,Historical
F84747,2025-05-01,6186.0,Historical
F84747,2025-06-01,6281.0,Historical
F84747,2025-07-01,6624.0,Historical
F84747,2025-08-01,5965.0,Historical
F84747,2025-09-01,6691.0,Historical
F84747,2025-10-01,6839.0,Historical
F84747,2025-11-01,6149.0,Historical
F84747,2025-12-01,5937.0,Historical
F84747,2026-01-01,5824.0,Historical
F84747,2026-02-01,5759.597032689005,Forecast
F84747,2026-03-01,6479.711842473251,Forecast
F84747,2026-04-01,6097.065974391399,Forecast
F84747,2026-05-01,6301.047928000932,Forecast
F84747,2026-06-01,5812.033751878483,Forecast
F84747,2026-07-01,5581.42130094242,Forecast
F84747,2026-08-01,5552.386752219312,Forecast
F84747,2026-09-01,5371.250617949812,Forecast
F84747,2026-10-01,5431.790246744996,Forecast
F84747,2026-11-01,4820.289258836067,Forecast
F84747,2026-12-01,4035.9847541187114,Forecast
F84747,2027-01-01,4745.028386413303,Forecast
F84749,2022-10-01,6251.0,Historical
F84749,2022-11-01,5951.0,Historical
F84749,2022-12-01,5653.0,Historical
F84749,2023-01-01,7025.0,Historical
F84749,2023-02-01,6172.0,Historical
F84749,2023-03-01,7202.0,Historical
F84749,2023-04-01,4800.0,Historical
F84749,2023-05-01,7413.0,Historical
F84749,2023-06-01,10963.0,Historical
F84749,2023-07-01,10209.0,Historical
F84749,2023-08-01,9512.0,Historical
F84749,2023-09-01,11398.0,Historical
F84749,2023-10-01,10427.0,Historical
F84749,2023-11-01,8394.0,Historical
F84749,2023-12-01,7557.0,Historical
F84749,2024-01-01,10015.0,Historical
F84749,2024-02-01,9220.0,Historical
F84749,2024-03-01,8913.0,Historical
F84749,2024-04-01,9264.0,Historical
F84749,2024-05-01,9808.0,Historical
F84749,2024-06-01,9446.0,Historical
F84749,2024-07-01,10568.0,Historical
F84749,2024-08-01,9262.0,Historical
F84749,2024-09-01,9388.0,Historical
F84749,2024-10-01,8829.0,Historical
F84749,2024-11-01,8435.0,Historical
F84749,2024-12-01,7270.0,Historical
F84749,2025-01-01,8307.0,Historical
F84749,2025-02-01,7869.0,Historical
F84749,2025-03-01,8441.0,Historical
F84749,2025-04-01,8418.0,Historical
F84749,2025-05-01,7216.0,Historical
F84749,2025-06-01,7819.0,Historical
F84749,2025-07-01,8576.0,Historical
F84749,2025-08-01,6805.0,Historical
F84749,2025-09-01,8243.0,Historical
F84749,2025-10-01,8640.0,Historical
F84749,2025-11-01,6905.0,Historical
F84749,2025-12-01,5890.0,Historical
F84749,2026-01-01,6008.0,Historical
F84749,2026-02-01,5965.290011835093,Forecast
F84749,2026-03-01,6039.779289067727,Forecast
F84749,2026-04-01,5561.176483614165,Forecast
F84749,2026-05-01,5673.565616909349,Forecast
F84749,2026-06-01,6217.244842818886,Forecast
F84749,2026-07-01,6343.237636434768,Forecast
F84749,2026-08-01,5400.441974450333,Forecast
F84749,2026-09-01,5888.321123647481,Forecast
F84749,2026-10-01,5420.38179275068,Forecast
F84749,2026-11-01,4525.385601316801,Forecast
F84749,2026-12-01,3897.971703679355,Forecast
F84749,2027-01-01,4489.675126357045,Forecast
F85002,2022-10-01,31764.0,Historical
F85002,2022-11-01,31068.0,Historical
F85002,2022-12-01,25072.0,Historical
F85002,2023-01-01,30964.0,Historical
F85002,2023-02-01,30089.0,Historical
F85002,2023-03-01,33883.0,Historical
F85002,2023-04-01,25423.0,Historical
F85002,2023-05-01,29553.0,Historical
F85002,2023-06-01,30497.0,Historical
F85002,2023-07-01,29784.0,Historical
F85002,2023-08-01,29272.0,Historical
F85002,2023-09-01,30292.0,Historical
F85002,2023-10-01,31450.0,Historical
F85002,2023-11-01,26555.0,Historical
F85002,2023-12-01,26116.0,Historical
F85002,2024-01-01,32857.0,Historical
F85002,2024-02-01,33705.0,Historical
F85002,2024-03-01,32956.0,Historical
F85002,2024-04-01,31853.0,Historical
F85002,2024-05-01,32010.0,Historical
F85002,2024-06-01,29736.0,Historical
F85002,2024-07-01,32523.0,Historical
F85002,2024-08-01,27740.0,Historical
F85002,2024-09-01,31521.0,Historical
F85002,2024-10-01,35642.0,Historical
F85002,2024-11-01,29796.0,Historical
F85002,2024-12-01,27815.0,Historical
F85002,2025-01-01,32220.0,Historical
F85002,2025-02-01,30387.0,Historical
F85002,2025-03-01,32193.0,Historical
F85002,2025-04-01,28283.0,Historical
F85002,2025-05-01,29690.0,Historical
F85002,2025-06-01,31389.0,Historical
F85002,2025-07-01,33866.0,Historical
F85002,2025-08-01,26847.0,Historical
F85002,2025-09-01,33934.0,Historical
F85002,2025-10-01,36388.0,Historical
F85002,2025-11-01,30376.0,Historical
F85002,2025-12-01,30736.0,Historical
F85002,2026-01-01,33611.0,Historical
F85002,2026-02-01,33122.73220052472,Forecast
F85002,2026-03-01,34805.128515034434,Forecast
F85002,2026-04-01,30108.430982780952,Forecast
F85002,2026-05-01,32080.072280786095,Forecast
F85002,2026-06-01,32213.3036814709,Forecast
F85002,2026-07-01,33839.754105117805,Forecast
F85002,2026-08-01,29445.802962559712,Forecast
F85002,2026-09-01,33677.801199510744,Forecast
F85002,2026-10-01,36179.11227397511,Forecast
F85002,2026-11-01,31453.034201212402,Forecast
F85002,2026-12-01,29362.39162970823,Forecast
F85002,2027-01-01,34631.15709601306,Forecast
F85004,2022-10-01,4516.0,Historical
F85004,2022-11-01,5207.0,Historical
F85004,2022-12-01,4454.0,Historical
F85004,2023-01-01,5123.0,Historical
F85004,2023-02-01,4418.0,Historical
F85004,2023-03-01,4578.0,Historical
F85004,2023-04-01,3759.0,Historical
F85004,2023-05-01,4453.0,Historical
F85004,2023-06-01,4912.0,Historical
F85004,2023-07-01,4710.0,Historical
F85004,2023-08-01,4742.0,Historical
F85004,2023-09-01,6062.0,Historical
F85004,2023-10-01,4537.0,Historical
F85004,2023-11-01,3758.0,Historical
F85004,2023-12-01,3582.0,Historical
F85004,2024-01-01,4419.0,Historical
F85004,2024-02-01,3873.0,Historical
F85004,2024-03-01,3941.0,Historical
F85004,2024-04-01,4083.0,Historical
F85004,2024-05-01,3914.0,Historical
F85004,2024-06-01,3903.0,Historical
F85004,2024-07-01,4386.0,Historical
F85004,2024-08-01,3629.0,Historical
F85004,2024-09-01,5144.0,Historical
F85004,2024-10-01,6700.0,Historical
F85004,2024-11-01,5318.0,Historical
F85004,2024-12-01,4462.0,Historical
F85004,2025-01-01,5030.0,Historical
F85004,2025-02-01,4267.0,Historical
F85004,2025-03-01,5508.0,Historical
F85004,2025-04-01,5411.0,Historical
F85004,2025-05-01,5234.0,Historical
F85004,2025-06-01,5431.0,Historical
F85004,2025-07-01,5733.0,Historical
F85004,2025-08-01,4607.0,Historical
F85004,2025-09-01,5527.0,Historical
F85004,2025-10-01,6332.0,Historical
F85004,2025-11-01,5285.0,Historical
F85004,2025-12-01,5266.0,Historical
F85004,2026-01-01,5404.0,Historical
F85004,2026-02-01,4848.308143523938,Forecast
F85004,2026-03-01,5424.6613063325185,Forecast
F85004,2026-04-01,5139.86969460405,Forecast
F85004,2026-05-01,5270.87362717613,Forecast
F85004,2026-06-01,5530.725310384083,Forecast
F85004,2026-07-01,5746.758143574196,Forecast
F85004,2026-08-01,5028.88141335488,Forecast
F85004,2026-09-01,6444.076493344864,Forecast
F85004,2026-10-01,6496.7935022219135,Forecast
F85004,2026-11-01,5760.860509670509,Forecast
F85004,2026-12-01,5266.204304738642,Forecast
F85004,2027-01-01,5889.006551007876,Forecast
F85007,2022-10-01,5729.0,Historical
F85007,2022-11-01,5312.0,Historical
F85007,2022-12-01,4097.0,Historical
F85007,2023-01-01,4398.0,Historical
F85007,2023-02-01,4138.0,Historical
F85007,2023-03-01,4946.0,Historical
F85007,2023-04-01,3878.0,Historical
F85007,2023-05-01,4342.0,Historical
F85007,2023-06-01,5011.0,Historical
F85007,2023-07-01,4392.0,Historical
F85007,2023-08-01,4535.0,Historical
F85007,2023-09-01,4774.0,Historical
F85007,2023-10-01,6155.0,Historical
F85007,2023-11-01,4921.0,Historical
F85007,2023-12-01,4870.0,Historical
F85007,2024-01-01,5812.0,Historical
F85007,2024-02-01,5915.0,Historical
F85007,2024-03-01,5854.0,Historical
F85007,2024-04-01,5792.0,Historical
F85007,2024-05-01,5819.0,Historical
F85007,2024-06-01,5257.0,Historical
F85007,2024-07-01,5480.0,Historical
F85007,2024-08-01,4546.0,Historical
F85007,2024-09-01,4992.0,Historical
F85007,2024-10-01,7178.0,Historical
F85007,2024-11-01,5484.0,Historical
F85007,2024-12-01,4888.0,Historical
F85007,2025-01-01,5626.0,Historical
F85007,2025-02-01,5169.0,Historical
F85007,2025-03-01,5608.0,Historical
F85007,2025-04-01,5137.0,Historical
F85007,2025-05-01,5622.0,Historical
F85007,2025-06-01,5333.0,Historical
F85007,2025-07-01,5868.0,Historical
F85007,2025-08-01,4656.0,Historical
F85007,2025-09-01,5763.0,Historical
F85007,2025-10-01,7436.0,Historical
F85007,2025-11-01,5699.0,Historical
F85007,2025-12-01,6140.0,Historical
F85007,2026-01-01,6246.0,Historical
F85007,2026-02-01,6079.653937195496,Forecast
F85007,2026-03-01,6518.463832507455,Forecast
F85007,2026-04-01,5929.764170128289,Forecast
